Date,short_mean_raw,short_variance_raw,short_skewness_raw,short_kurtosis_raw,short_mean_norm,short_variance_norm,short_skewness_norm,short_kurtosis_norm,short_bri,short_risk_level,mid_mean_raw,mid_variance_raw,mid_skewness_raw,mid_kurtosis_raw,mid_mean_norm,mid_variance_norm,mid_skewness_norm,mid_kurtosis_norm,mid_bri,mid_risk_level,long_mean_raw,long_variance_raw,long_skewness_raw,long_kurtosis_raw,long_mean_norm,long_variance_norm,long_skewness_norm,long_kurtosis_norm,long_bri,long_risk_level,composite_bri,composite_risk_level,price,returns
1993-11-05 00:00:00+08:00,0.006720006190408913,0.0006717532946154456,0.5794334206698186,1.474834858603043,2.2889656224624355,0.4217086371428351,0.8874487048974926,0.15972976485576912,0.939463182339633,0,,,,,,,,,,0,,,,,,,,,,0,,0,6225.4501953125,-0.02836761135855766
1993-11-08 00:00:00+08:00,0.006863371002729312,0.0006820147930583295,0.5811317071929805,1.3845331346598218,2.3384827144108002,0.4407978284576174,0.8903493680234719,0.12167728050797778,0.9478267978499668,0,,,,,,,,,,0,,,,,,,,,,0,,0,6521.9501953125,0.04652768065678008
1993-11-09 00:00:00+08:00,0.0062353508505408415,0.00066693662234084,0.6461547426804958,1.6169897260853163,2.1215694347990377,0.41274831043593807,1.0014083199762456,0.21963278368664732,0.9388397122244672,0,,,,,,,,,,0,,,,,,,,,,0,,0,6512.7001953125,-0.001419294154512447
1993-11-10 00:00:00+08:00,0.0059920518868905835,0.000658109669000149,0.6734323412694622,1.755760856463901,2.037535863666622,0.39632776503655176,1.047998293642743,0.2781099205127023,0.9399929607146547,0,,,,,,,,,,0,,,,,,,,,,0,,0,6619.740234375,0.01630198288846993
1993-11-11 00:00:00+08:00,0.005415491554524408,0.0006220660161477899,0.6829321659273937,2.148809560947497,1.8383964058772748,0.3292767209018205,1.0642239367911248,0.4437377626199673,0.9189087065475469,0,,,,,,,,,,0,,,,,,,,,,0,,0,6742.02001953125,0.01830345652456813
1993-11-12 00:00:00+08:00,0.004383456789095197,0.0004956918051840385,-0.05054214242659776,-0.02535879047771212,1.4819396188418408,0.09418615359635582,-0.18854575258642342,-0.47244083895457667,0.22878479522429912,0,,,,,,,,,,0,,,,,,,,,,0,,0,6965.740234375,0.03264429456501242
1993-11-15 00:00:00+08:00,0.005504590992880961,0.0004663215847509996,-0.01738733034179386,-0.03151034354517624,1.8691706594074162,0.03954951744382489,-0.13191753376024354,-0.47503305831199966,0.32544239619474946,0,,,,,,,,,,0,,,,,,,,,,0,,0,7159.02001953125,0.027369222076401946
1993-11-16 00:00:00+08:00,0.005500082763370723,0.0004662716031990675,-0.016785183183481434,-0.03087187125881125,1.867613551972407,0.03945653809852245,-0.13088907005008105,-0.4747640107720138,0.3253542523122086,0,,,,,,,,,,0,,,,,,,,,,0,,0,7236.8701171875,0.010815705846714306
1993-11-17 00:00:00+08:00,0.0059662575411058225,0.0004376853578751915,0.06769768248120586,0.017458096895660788,2.0286266971054614,-0.013721690110165084,0.013407154331640338,-0.45439811656291046,0.3934785111910066,0,,,,,,,,,,0,,,,,,,,,,0,,0,7166.60986328125,-0.00975608829101358
1993-11-18 00:00:00+08:00,0.005842652333345191,0.00044377223847322103,0.05971249394762015,-0.0262649238395985,1.9859344190009753,-0.0023984288055161323,-0.0002314994629154339,-0.4728226769092083,0.3776204534558339,0,,,,,,,,,,0,,,,,,,,,,0,,0,7009.1201171875,-0.022220545444772557
1993-11-19 00:00:00+08:00,0.005952702808332152,0.00044400592174974806,0.043676455701909644,-0.03067020987020014,2.0239449977524195,-0.001963714051377752,-0.027620955948458207,-0.4746790321415006,0.3799203239027707,0,,,,,,,,,,0,,,,,,,,,,0,,0,7082.4599609375,0.01040912453239412
1993-11-22 00:00:00+08:00,0.005367637190636807,0.00045168342745257847,0.09741789076867848,-0.09602047010422594,1.821867880513205,0.012318544626281182,0.06416909061280018,-0.5022171526345593,0.3490345907794317,0,,,,,,,,,,0,,,,,,,,,,0,,0,6947.58984375,-0.019226485107028485
1993-11-23 00:00:00+08:00,0.004971074208140869,0.00046496413854753234,0.10915007909258809,-0.20223518026114207,1.6848981084349335,0.03702429654926041,0.08420759742191623,-0.5469752526935632,0.31478868742813676,0,,,,,,,,,,0,,,,,,,,,,0,,0,6784.18017578125,-0.023801357293971197
1993-11-24 00:00:00+08:00,0.005359732628308367,0.00046494652455785884,0.05940481715879933,-0.20852026215720426,1.8191377061189873,0.03699152971500462,-0.0007570095602284901,-0.5496237401202801,0.3264371215383708,0,,,,,,,,,,0,,,,,,,,,,0,,0,6903.16015625,0.017385843348610555
1993-11-25 00:00:00+08:00,0.005222238719109467,0.000464903653641435,0.07890057170853922,-0.2061042002619973,1.7716483784803019,0.03691177809490646,0.03254162148012572,-0.5486056293529988,0.3231240371755838,0,,,,,,,,,,0,,,,,,,,,,0,,0,6910.85009765625,0.0011133540600086395
1993-11-26 00:00:00+08:00,0.004609473197405343,0.00044627696759613473,0.10445044736471192,-0.06632356851111874,1.5600039296792934,0.002261051842962061,0.07618065481075277,-0.4897030960506547,0.28718563507058836,0,,,,,,,,,,0,,,,,,,,,,0,,0,6914.7998046875,0.0005713593453613297
1993-11-29 00:00:00+08:00,0.0038732189507159425,0.00044777809671134197,0.16745203265023206,-0.057944323131557056,1.3057074350191056,0.005053562218311068,0.18378698202561475,-0.48617214348708504,0.25209395894398656,0,,,,,,,,,,0,,,,,,,,,,0,,0,6778.18994140625,-0.019953917805591574
